question_id,depth,question,question_original,obstacle,useless_info_family_used,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value
82,1,Determine the longterm liabilities for Pinnacle Health Group in 2020.,,,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""30_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""30_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",7268.0,3,0,1,550428293,349077484,527794695,0.127,0,1,2,30_total_liabilities,total_liabilities,total liabilities,Pinnacle Health Group,2020,M_USD,10116.0,30_current_liabilities,current_liabilities,current liabilities,Pinnacle Health Group,2020,M_USD,2848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2,determine the operating income for Pinnacle Health Group in 2023,,,,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""33_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""33_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""33_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",5901.0,3,0,2,256989978,528579657,527794695,0.552,0,1,3,33_revenue,revenue,revenue,Pinnacle Health Group,2023,M_USD,19203.0,33_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Pinnacle Health Group,2023,M_USD,9524.0,33_operating_expenses,operating_expenses,operating expenses,Pinnacle Health Group,2023,M_USD,3778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1,You should give the longterm liabilities for ClearPath Logistics in 2023 .,,,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""81_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""81_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",172824.0,3,0,1,178015331,990203805,527794695,0.337,0,1,2,81_total_liabilities,total_liabilities,total liabilities,ClearPath Logistics,2023,M_USD,250646.0,81_current_liabilities,current_liabilities,current liabilities,ClearPath Logistics,2023,M_USD,77822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,3,What's the value of the current assets for Atlas Global Industries in 2021,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""25_cash"", ""depth"": 0}, ""right"": {""leaf"": ""25_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""25_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""25_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",47359.0,4,0,3,220859498,100329349,527794695,0.586,0,1,4,25_cash,cash,cash,Atlas Global Industries,2021,M_USD,24706.0,25_accounts_receivable,accounts_receivable,accounts receivable,Atlas Global Industries,2021,M_USD,7753.0,25_inventories,inventories,inventories,Atlas Global Industries,2021,M_USD,4731.0,25_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2021,M_USD,10169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2,evaluate the difference between gross profit and cost of goods sold for Titan Consumer Brands in 2020,,,,"diff(gross_profit, 60_cost_of_goods_sold)","{""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""60_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""60_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""60_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 2}","{""op"": ""diff"", ""left"": {""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",165440.0,4,1,2,398573493,270964569,527794695,0.119,1,2,3,60_revenue,revenue,revenue,Titan Consumer Brands,2020,M_USD,428824.0,60_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Titan Consumer Brands,2020,M_USD,131692.0,60_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Titan Consumer Brands,2020,M_USD,131692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4,you should give the longterm assets for Titan Consumer Brands in 2024 .,,,,longterm_assets,"{""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""64_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""64_cash"", ""depth"": 0}, ""right"": {""leaf"": ""64_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""64_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""64_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}","{""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}",918217.0,3,0,4,835734850,366536318,527794695,0.482,0,1,5,64_total_assets,total_assets,total assets,Titan Consumer Brands,2024,M_USD,1147507.0,64_cash,cash,cash,Titan Consumer Brands,2024,M_USD,73487.0,64_accounts_receivable,accounts_receivable,accounts receivable,Titan Consumer Brands,2024,M_USD,42955.0,64_inventories,inventories,inventories,Titan Consumer Brands,2024,M_USD,45127.0,64_short_term_investments,short_term_investments,short term investments,Titan Consumer Brands,2024,M_USD,67721.0,,,,,,,,,,,,,,,,,,,,,
86,1,Which result follows from the gross profit for Ironclad Manufacturing in 2025 ?,,,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""41_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""41_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",272997.0,2,0,1,519916980,8022675,527794695,0.376,0,1,2,41_revenue,revenue,revenue,Ironclad Manufacturing,2025,M_USD,543407.0,41_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Ironclad Manufacturing,2025,M_USD,270410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1,What would be the gross profit for Cobalt Semiconductor in 2025 ?,,,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""71_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""71_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",24706.0,3,0,1,134740518,411408832,527794695,0.405,0,1,2,71_revenue,revenue,revenue,Cobalt Semiconductor,2025,M_USD,55356.0,71_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Cobalt Semiconductor,2025,M_USD,30650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,3,give the current assets for Orion Financial Group in 2022 .,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""56_cash"", ""depth"": 0}, ""right"": {""leaf"": ""56_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""56_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""56_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",33146.0,4,0,3,171946728,765517496,527794695,0.493,0,1,4,56_cash,cash,cash,Orion Financial Group,2022,M_USD,8636.0,56_accounts_receivable,accounts_receivable,accounts receivable,Orion Financial Group,2022,M_USD,9324.0,56_inventories,inventories,inventories,Orion Financial Group,2022,M_USD,2433.0,56_short_term_investments,short_term_investments,short term investments,Orion Financial Group,2022,M_USD,12753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4,you should give the longterm assets for Meridian Systems Inc in 2025.,,,,longterm_assets,"{""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""11_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""11_cash"", ""depth"": 0}, ""right"": {""leaf"": ""11_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""11_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""11_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}","{""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}",81708.0,3,0,4,746382976,174664156,527794695,0.416,0,1,5,11_total_assets,total_assets,total assets,Meridian Systems Inc,2025,M_USD,147592.0,11_cash,cash,cash,Meridian Systems Inc,2025,M_USD,6070.0,11_accounts_receivable,accounts_receivable,accounts receivable,Meridian Systems Inc,2025,M_USD,27542.0,11_inventories,inventories,inventories,Meridian Systems Inc,2025,M_USD,10774.0,11_short_term_investments,short_term_investments,short term investments,Meridian Systems Inc,2025,M_USD,21498.0,,,,,,,,,,,,,,,,,,,,,
87,3,Could you give the pretax income for Meridian Systems Inc in 2022 ?,,,,pretax_income,"{""derived"": ""pretax_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""8_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""8_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""8_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""right"": {""leaf"": ""8_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""pretax_income"", ""depth"": 0}",36587.0,4,0,3,385089212,358431348,527794695,0.488,0,1,4,8_revenue,revenue,revenue,Meridian Systems Inc,2022,M_USD,163959.0,8_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Meridian Systems Inc,2022,M_USD,84255.0,8_operating_expenses,operating_expenses,operating expenses,Meridian Systems Inc,2022,M_USD,26227.0,8_non_operating_expenses,non_operating_expenses,non operating expenses,Meridian Systems Inc,2022,M_USD,16890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2,Evaluate the operating income for Titan Consumer Brands in 2022.,,,,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""62_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""62_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""62_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",159139.0,3,0,2,610388005,219473078,527794695,0.497,0,1,3,62_revenue,revenue,revenue,Titan Consumer Brands,2022,M_USD,472978.0,62_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Titan Consumer Brands,2022,M_USD,249495.0,62_operating_expenses,operating_expenses,operating expenses,Titan Consumer Brands,2022,M_USD,64344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4,Which quantity is given by the longterm assets for Ironclad Manufacturing in 2025 ?,,,,longterm_assets,"{""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""41_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""41_cash"", ""depth"": 0}, ""right"": {""leaf"": ""41_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""41_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""41_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}","{""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}",568831.0,4,0,4,801477273,749510402,527794695,0.437,0,1,5,41_total_assets,total_assets,total assets,Ironclad Manufacturing,2025,M_USD,867099.0,41_cash,cash,cash,Ironclad Manufacturing,2025,M_USD,109521.0,41_accounts_receivable,accounts_receivable,accounts receivable,Ironclad Manufacturing,2025,M_USD,54234.0,41_inventories,inventories,inventories,Ironclad Manufacturing,2025,M_USD,36674.0,41_short_term_investments,short_term_investments,short term investments,Ironclad Manufacturing,2025,M_USD,97839.0,,,,,,,,,,,,,,,,,,,,,
92,1,may you give the longterm liabilities for NovaStar Technologies in 2024 ?,,,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""22_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""22_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",63455.0,4,0,1,502809966,61793916,527794695,0.366,0,1,2,22_total_liabilities,total_liabilities,total liabilities,NovaStar Technologies,2024,M_USD,106446.0,22_current_liabilities,current_liabilities,current liabilities,NovaStar Technologies,2024,M_USD,42991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
