id,company,depth,operation,expression,question,answer,answer_formatted,result_type,computation_trace
FQ-00284,Orion Financial Group,2,less_than,((cash_2024 - net_income_2022) < operating_income_2022),"For Orion Financial Group, what is the result of computing ((cash_2024 - net_income_2022) < operating_income_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",True,Yes,boolean,(cash_2024(16996) - net_income_2022(45167) = -28171) < (operating_income_2022 = 61987) → True
FQ-00285,Pinnacle Health Group,1,ratio,"ratio(revenue_2024, inventories_2024)",What is the ratio of total revenue to total inventories for Pinnacle Health Group for fiscal year 2024?,11.6106,11.6106,ratio,revenue_2024(88113) / inventories_2024(7589) = 11.6106
FQ-00286,Cobalt Semiconductor,1,multiply,(stock_price_2024 × employees_2022),What is the product of closing stock price and total number of employees for Cobalt Semiconductor from fiscal year 2024 to fiscal year 2022?,210557222.99,"210,557,223",numeric,stock_price_2024(477.83) × employees_2022(440653) = 210557222.99
FQ-00287,Quantum Bridge Holdings,2,ratio,"ratio(ratio(operating_expenses_2022, accounts_receivable_2024), accounts_receivable_2024)","For Quantum Bridge Holdings, what is the result of computing ratio(ratio(operating_expenses_2022, accounts_receivable_2024), accounts_receivable_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.0000,ratio,(operating_expenses_2022(8801) / accounts_receivable_2024(19369) = 0.4544) / (accounts_receivable_2024 = 19369) = 0.0
FQ-00288,Meridian Systems Inc,1,ratio,"ratio(long_term_debt_2023, cash_2024)",What is the ratio of long-term debt to cash and cash equivalents for Meridian Systems Inc from fiscal year 2023 to fiscal year 2024?,2.6874,2.6874,ratio,long_term_debt_2023(309395) / cash_2024(115127) = 2.6874
FQ-00289,Crimson Pharmaceuticals,1,less_than,(inventories_2022 < inventories_2023),Is total inventories strictly less than total inventories for Crimson Pharmaceuticals from fiscal year 2022 to fiscal year 2023?,True,Yes,boolean,inventories_2022(3436) < inventories_2023(8344) → True
FQ-00290,Atlas Global Industries,1,divide,(operating_income_2023 ÷ accounts_receivable_2024),What is the ratio of operating income to net accounts receivable for Atlas Global Industries from fiscal year 2023 to fiscal year 2024?,2.588,2.59,numeric,operating_income_2023(124248) / accounts_receivable_2024(48009) = 2.588
FQ-00291,Pinnacle Health Group,1,less_than,(net_income_2023 < gross_profit_2024),Is net income strictly less than gross profit for Pinnacle Health Group from fiscal year 2023 to fiscal year 2024?,True,Yes,boolean,net_income_2023(23422) < gross_profit_2024(26663) → True
FQ-00292,Cobalt Semiconductor,1,ratio,"ratio(shares_outstanding_2023, capex_2023)",What is the ratio of total shares outstanding to capital expenditures for Cobalt Semiconductor for fiscal year 2023?,0.5889,0.5889,ratio,shares_outstanding_2023(9993) / capex_2023(16968) = 0.5889
FQ-00293,Ironclad Manufacturing,2,ratio,"ratio(ratio(revenue_2022, operating_income_2023), revenue_2023)","For Ironclad Manufacturing, what is the result of computing ratio(ratio(revenue_2022, operating_income_2023), revenue_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.0000,ratio,(revenue_2022(225491) / operating_income_2023(57530) = 3.9195) / (revenue_2023 = 262518) = 0.0
FQ-00294,Quantum Bridge Holdings,1,divide,(employees_2024 ÷ cost_of_goods_sold_2023),What is the ratio of total number of employees to cost of goods sold for Quantum Bridge Holdings from fiscal year 2024 to fiscal year 2023?,0.1323,0.13,numeric,employees_2024(15412) / cost_of_goods_sold_2023(116497) = 0.1323
FQ-00295,NovaStar Technologies,2,divide,((cost_of_goods_sold_2022 ÷ accounts_receivable_2022) ÷ long_term_debt_2024),"For NovaStar Technologies, what is the result of computing ((cost_of_goods_sold_2022 ÷ accounts_receivable_2022) ÷ long_term_debt_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.00,numeric,(cost_of_goods_sold_2022(38747) / accounts_receivable_2022(7170) = 5.404) / (long_term_debt_2024 = 133878) = 0.0
FQ-00296,Quantum Bridge Holdings,0,,cost_of_goods_sold_2024,What was the cost of goods sold reported by Quantum Bridge Holdings for the fiscal year ending 2024?,90739,90739,numeric,cost_of_goods_sold_2024 = 90739
FQ-00297,Helix BioSciences,1,less_than,(operating_income_2022 < operating_expenses_2023),Is operating income strictly less than total operating expenses for Helix BioSciences from fiscal year 2022 to fiscal year 2023?,False,No,boolean,operating_income_2022(71139) < operating_expenses_2023(31839) → False
FQ-00298,Pacific Crest Energy,1,not_equals,(operating_expenses_2023 ≠ current_liabilities_2024),Is the total operating expenses different from total current liabilities for Pacific Crest Energy?,True,Yes,boolean,operating_expenses_2023(55228) ≠ current_liabilities_2024(76735) → True
FQ-00299,Crimson Pharmaceuticals,2,less_than,((gross_profit_2023 - total_liabilities_2022) < cost_of_goods_sold_2024),"For Crimson Pharmaceuticals, what is the result of computing ((gross_profit_2023 - total_liabilities_2022) < cost_of_goods_sold_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",True,Yes,boolean,(gross_profit_2023(140738) - total_liabilities_2022(192229) = -51491) < (cost_of_goods_sold_2024 = 88170) → True
FQ-00300,Pinnacle Health Group,1,multiply,(shares_outstanding_2022 × operating_expenses_2024),What is the product of total shares outstanding and total operating expenses for Pinnacle Health Group from fiscal year 2022 to fiscal year 2024?,84552930,84552930,numeric,shares_outstanding_2022(4158) × operating_expenses_2024(20335) = 84552930
FQ-00301,Pacific Crest Energy,2,ratio,"ratio((operating_income_2022 × accounts_receivable_2022), total_liabilities_2024)","For Pacific Crest Energy, what is the result of computing ratio((operating_income_2022 × accounts_receivable_2022), total_liabilities_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",16023.327,16023.3270,ratio,(operating_income_2022(129148) × accounts_receivable_2022(20117) = 2598070316) / (total_liabilities_2024 = 162143) = 16023.327
FQ-00302,Pacific Crest Energy,1,add,(long_term_debt_2022 + current_liabilities_2022),What is the sum of long-term debt and total current liabilities for Pacific Crest Energy for fiscal year 2022?,221546,221546,numeric,long_term_debt_2022(122064) + current_liabilities_2022(99482) = 221546
FQ-00303,Crimson Pharmaceuticals,1,less_equal,(revenue_2024 ≤ net_income_2023),Is total revenue less than or equal to net income for Crimson Pharmaceuticals from fiscal year 2024 to fiscal year 2023?,False,No,boolean,revenue_2024(287993) ≤ net_income_2023(98216) → False
FQ-00304,Atlas Global Industries,0,,operating_income_2024,What was the operating income reported by Atlas Global Industries for the fiscal year ending 2024?,251413,251413,numeric,operating_income_2024 = 251413
FQ-00305,ClearPath Logistics,1,multiply,(total_equity_2023 × revenue_2022),What is the product of total stockholders' equity and total revenue for ClearPath Logistics from fiscal year 2023 to fiscal year 2022?,10458004128,10458004128,numeric,total_equity_2023(45344) × revenue_2022(230637) = 10458004128
FQ-00306,Quantum Bridge Holdings,1,multiply,(net_income_2023 × total_equity_2022),What is the product of net income and total stockholders' equity for Quantum Bridge Holdings from fiscal year 2023 to fiscal year 2022?,1931671800,1931671800,numeric,net_income_2023(50760) × total_equity_2022(38055) = 1931671800
FQ-00307,Atlas Global Industries,1,greater_equal,(revenue_2022 ≥ gross_profit_2023),Is total revenue greater than or equal to gross profit for Atlas Global Industries from fiscal year 2022 to fiscal year 2023?,True,Yes,boolean,revenue_2022(528458) ≥ gross_profit_2023(233192) → True
FQ-00308,Crimson Pharmaceuticals,1,greater_equal,(gross_profit_2024 ≥ dividends_paid_2024),Is gross profit greater than or equal to cash dividends paid for Crimson Pharmaceuticals for fiscal year 2024?,True,Yes,boolean,gross_profit_2024(199823) ≥ dividends_paid_2024(26722) → True
FQ-00309,ClearPath Logistics,1,ratio,"ratio(gross_profit_2022, current_liabilities_2022)",What is the ratio of gross profit to total current liabilities for ClearPath Logistics for fiscal year 2022?,1.3992,1.3992,ratio,gross_profit_2022(112675) / current_liabilities_2022(80526) = 1.3992
FQ-00310,SilverLine Retail Inc,2,subtract,((cash_2024 - long_term_debt_2022) - current_liabilities_2024),"For SilverLine Retail Inc, what is the result of computing ((cash_2024 - long_term_debt_2022) - current_liabilities_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",-296621,-296621,numeric,(cash_2024(25915) - long_term_debt_2022(219792) = -193877) - (current_liabilities_2024 = 102744) = -296621
FQ-00311,Helix BioSciences,0,,inventories_2023,What was the total inventories reported by Helix BioSciences for the fiscal year ending 2023?,4024,4024,numeric,inventories_2023 = 4024
FQ-00312,Atlas Global Industries,1,greater_than,(total_equity_2024 > long_term_debt_2024),Is total stockholders' equity strictly greater than long-term debt for Atlas Global Industries for fiscal year 2024?,False,No,boolean,total_equity_2024(154250) > long_term_debt_2024(223115) → False
FQ-00313,Cobalt Semiconductor,1,greater_than,(total_assets_2022 > total_liabilities_2024),Is total assets strictly greater than total liabilities for Cobalt Semiconductor from fiscal year 2022 to fiscal year 2024?,True,Yes,boolean,total_assets_2022(358317) > total_liabilities_2024(206740) → True
FQ-00314,ClearPath Logistics,1,equals,(long_term_debt_2022 = operating_expenses_2022),Is the long-term debt equal to total operating expenses for ClearPath Logistics?,False,No,boolean,long_term_debt_2022(162319) = operating_expenses_2022(13037) → False
FQ-00315,Pinnacle Health Group,2,ratio,"ratio(MAX(cost_of_goods_sold_2024), current_liabilities_2023)","For Pinnacle Health Group, what is the result of computing ratio(MAX(cost_of_goods_sold_2024), current_liabilities_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",14.2262,14.2262,ratio,(MAX(cost_of_goods_sold_2024) = 246540) / (current_liabilities_2023 = 17330) = 14.2262
FQ-00316,Helix BioSciences,1,equals,(total_equity_2023 = shares_outstanding_2023),Is the total stockholders' equity equal to total shares outstanding for Helix BioSciences?,False,No,boolean,total_equity_2023(43616) = shares_outstanding_2023(11490) → False
FQ-00317,Meridian Systems Inc,2,ratio,"ratio(ratio(current_assets_2022, cash_2023), net_income_2023)","For Meridian Systems Inc, what is the result of computing ratio(ratio(current_assets_2022, cash_2023), net_income_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0001,0.0001,ratio,(current_assets_2022(723664) / cash_2023(66468) = 10.8874) / (net_income_2023 = 90557) = 0.0001
FQ-00318,SilverLine Retail Inc,1,greater_equal,(net_income_2023 ≥ total_liabilities_2022),Is net income greater than or equal to total liabilities for SilverLine Retail Inc from fiscal year 2023 to fiscal year 2022?,False,No,boolean,net_income_2023(60393) ≥ total_liabilities_2022(333008) → False
FQ-00319,Meridian Systems Inc,1,subtract,(net_income_2024 - cash_2023),"What is the difference between net income and cash and cash equivalents (i.e., net income minus cash and cash equivalents) for Meridian Systems Inc from fiscal year 2024 to fiscal year 2023?",205130,205130,numeric,net_income_2024(271598) - cash_2023(66468) = 205130
FQ-00320,Quantum Bridge Holdings,1,not_equals,(cost_of_goods_sold_2022 ≠ gross_profit_2023),Is the cost of goods sold different from gross profit for Quantum Bridge Holdings?,True,Yes,boolean,cost_of_goods_sold_2022(64497) ≠ gross_profit_2023(88055) → True
FQ-00321,Helix BioSciences,1,less_equal,(capex_2022 ≤ operating_expenses_2022),Is capital expenditures less than or equal to total operating expenses for Helix BioSciences for fiscal year 2022?,True,Yes,boolean,capex_2022(8153) ≤ operating_expenses_2022(13137) → True
FQ-00322,NovaStar Technologies,1,multiply,(total_liabilities_2023 × total_liabilities_2022),What is the product of total liabilities and total liabilities for NovaStar Technologies from fiscal year 2023 to fiscal year 2022?,3895153977,3895153977,numeric,total_liabilities_2023(63921) × total_liabilities_2022(60937) = 3895153977
FQ-00323,ClearPath Logistics,1,subtract,(operating_expenses_2022 - total_liabilities_2023),"What is the difference between total operating expenses and total liabilities (i.e., total operating expenses minus total liabilities) for ClearPath Logistics from fiscal year 2022 to fiscal year 2023?",-113346,-113346,numeric,operating_expenses_2022(13037) - total_liabilities_2023(126383) = -113346
FQ-00324,Titan Consumer Brands,1,multiply,(stock_price_2024 × capex_2022),What is the product of closing stock price and capital expenditures for Titan Consumer Brands from fiscal year 2024 to fiscal year 2022?,3239650.05,"3,239,650",numeric,stock_price_2024(394.55) × capex_2022(8211) = 3239650.05
FQ-00325,Cobalt Semiconductor,1,greater_equal,(operating_expenses_2022 ≥ cash_2024),Is total operating expenses greater than or equal to cash and cash equivalents for Cobalt Semiconductor from fiscal year 2022 to fiscal year 2024?,True,Yes,boolean,operating_expenses_2022(71393) ≥ cash_2024(38778) → True
FQ-00326,Titan Consumer Brands,1,greater_than,(net_income_2022 > accounts_receivable_2022),Is net income strictly greater than net accounts receivable for Titan Consumer Brands for fiscal year 2022?,True,Yes,boolean,net_income_2022(40897) > accounts_receivable_2022(9668) → True
FQ-00327,Ironclad Manufacturing,1,greater_equal,(current_assets_2024 ≥ cash_2024),Is total current assets greater than or equal to cash and cash equivalents for Ironclad Manufacturing for fiscal year 2024?,True,Yes,boolean,current_assets_2024(155765) ≥ cash_2024(68612) → True
FQ-00328,ClearPath Logistics,2,less_than,((dividends_paid_2024 - total_equity_2022) < inventories_2024),"For ClearPath Logistics, what is the result of computing ((dividends_paid_2024 - total_equity_2022) < inventories_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",True,Yes,boolean,(dividends_paid_2024(6851) - total_equity_2022(99639) = -92788) < (inventories_2024 = 3539) → True
FQ-00329,Helix BioSciences,1,subtract,(inventories_2023 - total_assets_2024),"What is the difference between total inventories and total assets (i.e., total inventories minus total assets) for Helix BioSciences from fiscal year 2023 to fiscal year 2024?",-94618,-94618,numeric,inventories_2023(4024) - total_assets_2024(98642) = -94618
FQ-00330,Pacific Crest Energy,2,subtract,((inventories_2024 - accounts_receivable_2024) - cash_2022),"For Pacific Crest Energy, what is the result of computing ((inventories_2024 - accounts_receivable_2024) - cash_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",-65497,-65497,numeric,(inventories_2024(14044) - accounts_receivable_2024(21394) = -7350) - (cash_2022 = 58147) = -65497
FQ-00331,Pinnacle Health Group,1,greater_equal,(capex_2023 ≥ total_liabilities_2022),Is capital expenditures greater than or equal to total liabilities for Pinnacle Health Group from fiscal year 2023 to fiscal year 2022?,False,No,boolean,capex_2023(3835) ≥ total_liabilities_2022(21474) → False
FQ-00332,Meridian Systems Inc,1,subtract,(total_assets_2023 - net_income_2023),"What is the difference between total assets and net income (i.e., total assets minus net income) for Meridian Systems Inc for fiscal year 2023?",698301,698301,numeric,total_assets_2023(788858) - net_income_2023(90557) = 698301
FQ-00333,Helix BioSciences,1,ratio,"ratio(cost_of_goods_sold_2022, total_equity_2024)",What is the ratio of cost of goods sold to total stockholders' equity for Helix BioSciences from fiscal year 2022 to fiscal year 2024?,2.1462,2.1462,ratio,cost_of_goods_sold_2022(53285) / total_equity_2024(24828) = 2.1462
FQ-00334,Ironclad Manufacturing,2,ratio,"ratio((inventories_2024 - cost_of_goods_sold_2023), cost_of_goods_sold_2022)","For Ironclad Manufacturing, what is the result of computing ratio((inventories_2024 - cost_of_goods_sold_2023), cost_of_goods_sold_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",-2.0142,-2.0142,ratio,(inventories_2024(12339) - cost_of_goods_sold_2023(180184) = -167845) / (cost_of_goods_sold_2022 = 83330) = -2.0142
FQ-00335,Apex Dynamics Corp,2,divide,"(ratio(capex_2022, dividends_paid_2022) ÷ gross_profit_2022)","For Apex Dynamics Corp, what is the result of computing (ratio(capex_2022, dividends_paid_2022) ÷ gross_profit_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.00,numeric,(capex_2022(5238) / dividends_paid_2022(8560) = 0.6119) / (gross_profit_2022 = 39977) = 0.0
FQ-00336,Atlas Global Industries,2,ratio,"ratio((operating_expenses_2023 + total_equity_2024), dividends_paid_2022)","For Atlas Global Industries, what is the result of computing ratio((operating_expenses_2023 + total_equity_2024), dividends_paid_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",86.1519,86.1519,ratio,(operating_expenses_2023(108944) + total_equity_2024(154250) = 263194) / (dividends_paid_2022 = 3055) = 86.1519
FQ-00337,Pacific Crest Energy,2,less_than,((inventories_2022 - current_assets_2023) < total_assets_2023),"For Pacific Crest Energy, what is the result of computing ((inventories_2022 - current_assets_2023) < total_assets_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",True,Yes,boolean,(inventories_2022(19140) - current_assets_2023(207973) = -188833) < (total_assets_2023 = 282988) → True
FQ-00338,Meridian Systems Inc,1,divide,(total_assets_2022 ÷ dividends_paid_2023),What is the ratio of total assets to cash dividends paid for Meridian Systems Inc from fiscal year 2022 to fiscal year 2023?,71.9242,71.92,numeric,total_assets_2022(1040528) / dividends_paid_2023(14467) = 71.9242
FQ-00339,SilverLine Retail Inc,2,ratio,"ratio((total_equity_2024 + net_income_2024), accounts_receivable_2023)","For SilverLine Retail Inc, what is the result of computing ratio((total_equity_2024 + net_income_2024), accounts_receivable_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",9.0504,9.0504,ratio,(total_equity_2024(106766) + net_income_2024(54884) = 161650) / (accounts_receivable_2023 = 17861) = 9.0504
FQ-00340,Pinnacle Health Group,0,,ticker,What is the ticker symbol of Pinnacle Health Group?,PNHG,PNHG,categorical,ticker = PNHG
FQ-00341,Titan Consumer Brands,0,,long_term_debt_2023,What was the long-term debt reported by Titan Consumer Brands for the fiscal year ending 2023?,64886,64886,numeric,long_term_debt_2023 = 64886
FQ-00342,Cobalt Semiconductor,1,divide,(operating_income_2023 ÷ shares_outstanding_2023),What is the ratio of operating income to total shares outstanding for Cobalt Semiconductor for fiscal year 2023?,12.3026,12.30,numeric,operating_income_2023(122940) / shares_outstanding_2023(9993) = 12.3026
FQ-00343,Titan Consumer Brands,0,,exchange,What is the stock exchange listing of Titan Consumer Brands?,Euronext,Euronext,categorical,exchange = Euronext
FQ-00344,Atlas Global Industries,1,not_equals,(current_assets_2022 ≠ inventories_2023),Is the total current assets different from total inventories for Atlas Global Industries?,True,Yes,boolean,current_assets_2022(160330) ≠ inventories_2023(6579) → True
FQ-00345,Orion Financial Group,1,ratio,"ratio(stock_price_2022, operating_income_2022)",What is the ratio of closing stock price to operating income for Orion Financial Group for fiscal year 2022?,0.003,0.0030,ratio,stock_price_2022(188.12) / operating_income_2022(61987) = 0.003
FQ-00346,Ironclad Manufacturing,1,less_than,(dividends_paid_2022 < accounts_receivable_2022),Is cash dividends paid strictly less than net accounts receivable for Ironclad Manufacturing for fiscal year 2022?,False,No,boolean,dividends_paid_2022(20974) < accounts_receivable_2022(16510) → False
FQ-00347,ClearPath Logistics,0,,revenue_2023,What was the total revenue reported by ClearPath Logistics for the fiscal year ending 2023?,221371,221371,numeric,revenue_2023 = 221371
FQ-00348,Titan Consumer Brands,2,ratio,"ratio(ratio(operating_income_2022, current_liabilities_2023), stock_price_2023)","For Titan Consumer Brands, what is the result of computing ratio(ratio(operating_income_2022, current_liabilities_2023), stock_price_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.003,0.0030,ratio,(operating_income_2022(53383) / current_liabilities_2023(51301) = 1.0406) / (stock_price_2023 = 351.28) = 0.003
FQ-00349,Pinnacle Health Group,0,,accounts_receivable_2024,What was the net accounts receivable reported by Pinnacle Health Group for the fiscal year ending 2024?,11446,11446,numeric,accounts_receivable_2024 = 11446
FQ-00350,Meridian Systems Inc,1,subtract,(cash_2023 - operating_expenses_2023),"What is the difference between cash and cash equivalents and total operating expenses (i.e., cash and cash equivalents minus total operating expenses) for Meridian Systems Inc for fiscal year 2023?",-2555,-2555,numeric,cash_2023(66468) - operating_expenses_2023(69023) = -2555
FQ-00351,Titan Consumer Brands,2,divide,((total_assets_2022 + total_liabilities_2023) ÷ current_assets_2022),"For Titan Consumer Brands, what is the result of computing ((total_assets_2022 + total_liabilities_2023) ÷ current_assets_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",5.9566,5.96,numeric,(total_assets_2022(98264) + total_liabilities_2023(186227) = 284491) / (current_assets_2022 = 47761) = 5.9566
FQ-00352,NovaStar Technologies,1,pct_change,"%Δ(cost_of_goods_sold, 2022→2024)",What is the percentage change in cost of goods sold for NovaStar Technologies from fiscal year 2022 to fiscal year 2024?,67.93,67.93%,percentage,%Δ = (cost_of_goods_sold_2024(65069) - cost_of_goods_sold_2022(38747)) / |38747| × 100 = 67.93%
FQ-00353,SilverLine Retail Inc,2,divide,((net_income_2023 + total_assets_2023) ÷ operating_expenses_2024),"For SilverLine Retail Inc, what is the result of computing ((net_income_2023 + total_assets_2023) ÷ operating_expenses_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",10.05,10.05,numeric,(net_income_2023(60393) + total_assets_2023(575271) = 635664) / (operating_expenses_2024 = 63250) = 10.05
FQ-00354,Apex Dynamics Corp,1,less_equal,(operating_income_2022 ≤ revenue_2024),Is operating income less than or equal to total revenue for Apex Dynamics Corp from fiscal year 2022 to fiscal year 2024?,True,Yes,boolean,operating_income_2022(34696) ≤ revenue_2024(79022) → True
FQ-00355,Orion Financial Group,2,divide,"(ratio(total_equity_2023, gross_profit_2023) ÷ net_income_2024)","For Orion Financial Group, what is the result of computing (ratio(total_equity_2023, gross_profit_2023) ÷ net_income_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.00,numeric,(total_equity_2023(189982) / gross_profit_2023(178875) = 1.0621) / (net_income_2024 = 97780) = 0.0
FQ-00356,Crimson Pharmaceuticals,2,ratio,"ratio((inventories_2024 + total_assets_2024), cash_2022)","For Crimson Pharmaceuticals, what is the result of computing ratio((inventories_2024 + total_assets_2024), cash_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",3.6833,3.6833,ratio,(inventories_2024(5109) + total_assets_2024(219895) = 225004) / (cash_2022 = 61088) = 3.6833
FQ-00357,Pacific Crest Energy,2,ratio,"ratio((shares_outstanding_2022 × total_equity_2022), current_assets_2023)","For Pacific Crest Energy, what is the result of computing ratio((shares_outstanding_2022 × total_equity_2022), current_assets_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",5156.0116,5156.0116,ratio,(shares_outstanding_2022(13770) × total_equity_2022(77873) = 1072311210) / (current_assets_2023 = 207973) = 5156.0116
FQ-00358,Pinnacle Health Group,1,greater_equal,(current_assets_2023 ≥ operating_expenses_2024),Is total current assets greater than or equal to total operating expenses for Pinnacle Health Group from fiscal year 2023 to fiscal year 2024?,False,No,boolean,current_assets_2023(17383) ≥ operating_expenses_2024(20335) → False
FQ-00359,Crimson Pharmaceuticals,1,divide,(gross_profit_2023 ÷ operating_expenses_2024),What is the ratio of gross profit to total operating expenses for Crimson Pharmaceuticals from fiscal year 2023 to fiscal year 2024?,3.7135,3.71,numeric,gross_profit_2023(140738) / operating_expenses_2024(37899) = 3.7135
FQ-00360,Orion Financial Group,1,less_equal,(current_liabilities_2024 ≤ total_liabilities_2023),Is total current liabilities less than or equal to total liabilities for Orion Financial Group from fiscal year 2024 to fiscal year 2023?,True,Yes,boolean,current_liabilities_2024(77535) ≤ total_liabilities_2023(141655) → True
FQ-00361,NovaStar Technologies,2,subtract,"(Δ(cost_of_goods_sold, 2023→2022) - revenue_2022)","For NovaStar Technologies, what is the result of computing (Δ(cost_of_goods_sold, 2023→2022) - revenue_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",-132591,-132591,numeric,(Δ = cost_of_goods_sold_2022(38747) - cost_of_goods_sold_2023(54612) = -15865) - (revenue_2022 = 116726) = -132591
FQ-00362,Titan Consumer Brands,1,greater_than,(dividends_paid_2022 > operating_expenses_2023),Is cash dividends paid strictly greater than total operating expenses for Titan Consumer Brands from fiscal year 2022 to fiscal year 2023?,True,Yes,boolean,dividends_paid_2022(15782) > operating_expenses_2023(13775) → True
FQ-00363,Meridian Systems Inc,2,ratio,"ratio((cost_of_goods_sold_2024 × accounts_receivable_2024), total_assets_2024)","For Meridian Systems Inc, what is the result of computing ratio((cost_of_goods_sold_2024 × accounts_receivable_2024), total_assets_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",21564.454,21564.4540,ratio,(cost_of_goods_sold_2024(185603) × accounts_receivable_2024(53688) = 9964653864) / (total_assets_2024 = 462087) = 21564.454
FQ-00364,Titan Consumer Brands,1,divide,(cash_2022 ÷ employees_2023),What is the ratio of cash and cash equivalents to total number of employees for Titan Consumer Brands from fiscal year 2022 to fiscal year 2023?,0.0349,0.03,numeric,cash_2022(6575) / employees_2023(188433) = 0.0349
FQ-00365,ClearPath Logistics,1,greater_than,(operating_income_2022 > accounts_receivable_2023),Is operating income strictly greater than net accounts receivable for ClearPath Logistics from fiscal year 2022 to fiscal year 2023?,True,Yes,boolean,operating_income_2022(99638) > accounts_receivable_2023(17765) → True
FQ-00366,SilverLine Retail Inc,1,greater_than,(accounts_receivable_2023 > total_equity_2022),Is net accounts receivable strictly greater than total stockholders' equity for SilverLine Retail Inc from fiscal year 2023 to fiscal year 2022?,False,No,boolean,accounts_receivable_2023(17861) > total_equity_2022(227386) → False
FQ-00367,Crimson Pharmaceuticals,1,divide,(shares_outstanding_2023 ÷ cost_of_goods_sold_2024),What is the ratio of total shares outstanding to cost of goods sold for Crimson Pharmaceuticals from fiscal year 2023 to fiscal year 2024?,0.1076,0.11,numeric,shares_outstanding_2023(9487) / cost_of_goods_sold_2024(88170) = 0.1076
FQ-00368,Cobalt Semiconductor,1,less_than,(inventories_2023 < accounts_receivable_2022),Is total inventories strictly less than net accounts receivable for Cobalt Semiconductor from fiscal year 2023 to fiscal year 2022?,True,Yes,boolean,inventories_2023(3839) < accounts_receivable_2022(26948) → True
FQ-00369,Atlas Global Industries,0,,accounts_receivable_2023,What was the net accounts receivable reported by Atlas Global Industries for the fiscal year ending 2023?,48417,48417,numeric,accounts_receivable_2023 = 48417
FQ-00370,Titan Consumer Brands,2,divide,((stock_price_2024 × cash_2022) ÷ operating_income_2024),"For Titan Consumer Brands, what is the result of computing ((stock_price_2024 × cash_2022) ÷ operating_income_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",70.2607,70.26,numeric,(stock_price_2024(394.55) × cash_2022(6575) = 2594166.25) / (operating_income_2024 = 36922) = 70.2607
FQ-00371,Ironclad Manufacturing,1,divide,(long_term_debt_2024 ÷ current_liabilities_2022),What is the ratio of long-term debt to total current liabilities for Ironclad Manufacturing from fiscal year 2024 to fiscal year 2022?,7.8667,7.87,numeric,long_term_debt_2024(220330) / current_liabilities_2022(28008) = 7.8667
FQ-00372,Meridian Systems Inc,1,greater_equal,(cash_2024 ≥ total_assets_2022),Is cash and cash equivalents greater than or equal to total assets for Meridian Systems Inc from fiscal year 2024 to fiscal year 2022?,False,No,boolean,cash_2024(115127) ≥ total_assets_2022(1040528) → False
FQ-00373,Quantum Bridge Holdings,1,less_than,(dividends_paid_2023 < revenue_2023),Is cash dividends paid strictly less than total revenue for Quantum Bridge Holdings for fiscal year 2023?,True,Yes,boolean,dividends_paid_2023(19857) < revenue_2023(204552) → True
FQ-00374,Apex Dynamics Corp,1,multiply,(inventories_2023 × employees_2022),What is the product of total inventories and total number of employees for Apex Dynamics Corp from fiscal year 2023 to fiscal year 2022?,467212896,467212896,numeric,inventories_2023(3274) × employees_2022(142704) = 467212896
FQ-00375,Apex Dynamics Corp,0,,cost_of_goods_sold_2023,What was the cost of goods sold reported by Apex Dynamics Corp for the fiscal year ending 2023?,50584,50584,numeric,cost_of_goods_sold_2023 = 50584
FQ-00376,Atlas Global Industries,1,ratio,"ratio(total_liabilities_2022, inventories_2022)",What is the ratio of total liabilities to total inventories for Atlas Global Industries for fiscal year 2022?,11.0056,11.0056,ratio,total_liabilities_2022(288115) / inventories_2022(26179) = 11.0056
FQ-00377,SilverLine Retail Inc,1,add,(long_term_debt_2024 + dividends_paid_2024),What is the sum of long-term debt and cash dividends paid for SilverLine Retail Inc for fiscal year 2024?,97173,97173,numeric,long_term_debt_2024(75572) + dividends_paid_2024(21601) = 97173
