question_id,depth,question,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value
73,0,What is accounts receivable for Pacific Crest Energy in 2022?,50_accounts_receivable,"{""leaf"": ""50_accounts_receivable"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",10261.0,1,0,0,665926690,70768526,2345,0.448,0,1,1,50_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2022,USD,10261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2,What are the difference between revenue and longterm liabilities for Ironclad Manufacturing in 2020?,"diff(36_revenue, longterm_liabilities)","{""op"": ""diff"", ""left"": {""leaf"": ""36_revenue"", ""depth"": 0}, ""right"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""36_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""36_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 2}","{""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""diff"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""family"": ""amount"", ""concept_depth"": 1, ""context_group"": ""C0"", ""entity_group"": ""E1""}}",279795.0,2,1,2,476747966,63431413,2345,0.327,1,2,3,36_revenue,revenue,revenue,Ironclad Manufacturing,2020,USD,365060.0,36_total_liabilities,total_liabilities,total liabilities,Ironclad Manufacturing,2020,USD,157361.0,36_current_liabilities,current_liabilities,current liabilities,Ironclad Manufacturing,2020,USD,72096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1,What is gross profit for Titan Consumer Brands in 2023?,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""63_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""63_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""family"": ""amount"", ""concept_depth"": 1, ""context_group"": ""C0"", ""entity_group"": ""E1""}",127016.0,1,0,1,469896638,310521459,2345,0.607,0,1,2,63_revenue,revenue,revenue,Titan Consumer Brands,2023,USD,468895.0,63_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Titan Consumer Brands,2023,USD,341879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,4,What is the minimum of cash for Pacific Crest Energy using values from 2020 through 2024?,"min(min(min(min(48_cash, 49_cash), 50_cash), 51_cash), 52_cash)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""48_cash"", ""depth"": 0}, ""right"": {""leaf"": ""49_cash"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""50_cash"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""51_cash"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""52_cash"", ""depth"": 0}, ""depth"": 4}","{""kind"": ""time_agg"", ""node_id"": ""N0"", ""op"": ""min"", ""family"": ""amount"", ""depth"": 2, ""entity_group"": ""E1"", ""concept_group"": ""T3"", ""over_years_group"": ""Y2""}",4671.0,2,0,4,881133005,500848207,2345,0.669,0,1,5,48_cash,cash,cash,Pacific Crest Energy,2020,USD,82616.0,49_cash,cash,cash,Pacific Crest Energy,2021,USD,33062.0,50_cash,cash,cash,Pacific Crest Energy,2022,USD,53690.0,51_cash,cash,cash,Pacific Crest Energy,2023,USD,46177.0,52_cash,cash,cash,Pacific Crest Energy,2024,USD,4671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0,What are total assets for Cobalt Semiconductor in 2022?,68_total_assets,"{""leaf"": ""68_total_assets"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",57651.0,0,0,0,30635721,874093584,2345,0.357,0,1,1,68_total_assets,total_assets,total assets,Cobalt Semiconductor,2022,USD,57651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,5,What is the maximum of total equity for Orion Financial Group using values from 2020 through 2025?,"max(max(max(max(max(54_total_equity, 55_total_equity), 56_total_equity), 57_total_equity), 58_total_equity), 59_total_equity)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""54_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""55_total_equity"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""56_total_equity"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""57_total_equity"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""58_total_equity"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""59_total_equity"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""node_id"": ""N0"", ""op"": ""max"", ""family"": ""amount"", ""depth"": 2, ""entity_group"": ""E1"", ""concept_group"": ""T3"", ""over_years_group"": ""Y2""}",165182.0,2,0,5,819051938,958155077,2345,0.321,0,1,6,54_total_equity,total_equity,total equity,Orion Financial Group,2020,USD,34037.0,55_total_equity,total_equity,total equity,Orion Financial Group,2021,USD,59143.0,56_total_equity,total_equity,total equity,Orion Financial Group,2022,USD,23836.0,57_total_equity,total_equity,total equity,Orion Financial Group,2023,USD,108761.0,58_total_equity,total_equity,total equity,Orion Financial Group,2024,USD,165182.0,59_total_equity,total_equity,total equity,Orion Financial Group,2025,USD,113173.0,,,,,,,,,,,,,,,,,,,,,
79,0,What is capex for Meridian Systems Inc in 2025?,11_capex,"{""leaf"": ""11_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",6556.0,0,0,0,207766805,324874135,2345,0.663,0,1,1,11_capex,capex,capex,Meridian Systems Inc,2025,USD,6556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0,What is capex for Quantum Bridge Holdings in 2020?,12_capex,"{""leaf"": ""12_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",6279.0,0,0,0,65304903,835091020,2345,0.478,0,1,1,12_capex,capex,capex,Quantum Bridge Holdings,2020,USD,6279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,3,What are the result of the minimum of operating expenses for NovaStar Technologies using values from 2021 through 2023 scaled by the ratio of short term investments to the sum of total equity and operating expenses for NovaStar Technologies in 2022?,"mul(min(min(19_operating_expenses, 20_operating_expenses), 21_operating_expenses), ratio(20_short_term_investments, sum(20_total_equity, 20_operating_expenses)))","{""op"": ""mul"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""19_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""20_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""21_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""right"": {""op"": ""ratio"", ""left"": {""leaf"": ""20_short_term_investments"", ""depth"": 0}, ""right"": {""op"": ""sum"", ""left"": {""leaf"": ""20_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""20_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""depth"": 3}","{""kind"": ""node"", ""node_id"": ""N3"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 3, ""left"": {""kind"": ""time_agg"", ""node_id"": ""N0"", ""op"": ""min"", ""family"": ""amount"", ""depth"": 2, ""entity_group"": ""E1"", ""concept_group"": ""T3"", ""over_years_group"": ""Y2""}, ""right"": {""kind"": ""node"", ""node_id"": ""N2"", ""op"": ""ratio"", ""family"": ""ratio"", ""depth"": 2, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1"", ""section_group"": ""S4""}, ""right"": {""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""sum"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1"", ""section_group"": ""S6"", ""aggregation_group"": ""A5""}, ""right"": {""kind"": ""leaf"", ""name"": ""L2"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1"", ""section_group"": ""S6"", ""aggregation_group"": ""A5""}}}}",4373.037623237102,3,3,3,617620166,842695544,2345,0.637,3,4,6,19_operating_expenses,operating_expenses,operating expenses,NovaStar Technologies,2021,USD,12957.0,20_operating_expenses,operating_expenses,operating expenses,NovaStar Technologies,2022,USD,26613.0,21_operating_expenses,operating_expenses,operating expenses,NovaStar Technologies,2023,USD,26235.0,20_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2022,USD,22902.0,20_total_equity,total_equity,total equity,NovaStar Technologies,2022,USD,41244.0,20_operating_expenses,operating_expenses,operating expenses,NovaStar Technologies,2022,USD,26613.0,,,,,,,,,,,,,,,,,,,,,
82,0,What is cash for Orion Financial Group in 2025?,59_cash,"{""leaf"": ""59_cash"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",43847.0,2,0,0,101816843,884591853,2345,0.345,0,1,1,59_cash,cash,cash,Orion Financial Group,2025,USD,43847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0,What is capex for Titan Consumer Brands in 2022?,62_capex,"{""leaf"": ""62_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",24547.0,0,0,0,75121593,526824166,2345,0.47,0,1,1,62_capex,capex,capex,Titan Consumer Brands,2022,USD,24547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1,What are longterm liabilities for Apex Dynamics Corp in 2023?,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""3_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""3_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""family"": ""amount"", ""concept_depth"": 1, ""context_group"": ""C0"", ""entity_group"": ""E1""}",60388.0,1,0,1,195843160,253508343,2345,0.357,0,1,2,3_total_liabilities,total_liabilities,total liabilities,Apex Dynamics Corp,2023,USD,90276.0,3_current_liabilities,current_liabilities,current liabilities,Apex Dynamics Corp,2023,USD,29888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0,What are non operating expenses for Orion Financial Group in 2020?,54_non_operating_expenses,"{""leaf"": ""54_non_operating_expenses"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",13741.0,3,0,0,540311585,854065742,2345,0.529,0,1,1,54_non_operating_expenses,non_operating_expenses,non operating expenses,Orion Financial Group,2020,USD,13741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1,What is the result of total equity scaled by income tax for Ironclad Manufacturing in 2023?,"mul(39_total_equity, 39_income_tax)","{""op"": ""mul"", ""left"": {""leaf"": ""39_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""39_income_tax"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""ratio"", ""semantic_type_in"": [""ratio"", ""rate""], ""entity_group"": ""E1""}}",47425.3750705124,1,1,1,860536148,538894714,2345,0.566,1,2,2,39_total_equity,total_equity,total equity,Ironclad Manufacturing,2023,USD,187788.0,39_income_tax,income_tax,income tax,Ironclad Manufacturing,2023,ratio,0.2525474208709417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0,What is revenue for Cobalt Semiconductor in 2021?,67_revenue,"{""leaf"": ""67_revenue"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",52818.0,2,0,0,18871488,759058258,2345,0.34,0,1,1,67_revenue,revenue,revenue,Cobalt Semiconductor,2021,USD,52818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2,What is operating income for Ironclad Manufacturing in 2021?,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""37_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""37_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""37_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""family"": ""amount"", ""concept_depth"": 2, ""context_group"": ""C0"", ""entity_group"": ""E1""}",193081.0,2,0,2,890289418,104530560,2345,0.557,0,1,3,37_revenue,revenue,revenue,Ironclad Manufacturing,2021,USD,340508.0,37_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Ironclad Manufacturing,2021,USD,110507.0,37_operating_expenses,operating_expenses,operating expenses,Ironclad Manufacturing,2021,USD,36920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0,What is cash for Pacific Crest Energy in 2024?,52_cash,"{""leaf"": ""52_cash"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",4671.0,3,0,0,549355621,921242091,2345,0.366,0,1,1,52_cash,cash,cash,Pacific Crest Energy,2024,USD,4671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,5,What is the minimum of capex for Atlas Global Industries using values from 2020 through 2025?,"min(min(min(min(min(24_capex, 25_capex), 26_capex), 27_capex), 28_capex), 29_capex)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""24_capex"", ""depth"": 0}, ""right"": {""leaf"": ""25_capex"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""26_capex"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""27_capex"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""28_capex"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""29_capex"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""node_id"": ""N0"", ""op"": ""min"", ""family"": ""amount"", ""depth"": 1, ""entity_group"": ""E1"", ""concept_group"": ""T3"", ""over_years_group"": ""Y2""}",4078.0,1,0,5,672906651,955176549,2345,0.458,0,1,6,24_capex,capex,capex,Atlas Global Industries,2020,USD,6460.0,25_capex,capex,capex,Atlas Global Industries,2021,USD,7094.0,26_capex,capex,capex,Atlas Global Industries,2022,USD,4078.0,27_capex,capex,capex,Atlas Global Industries,2023,USD,5904.0,28_capex,capex,capex,Atlas Global Industries,2024,USD,7169.0,29_capex,capex,capex,Atlas Global Industries,2025,USD,4158.0,,,,,,,,,,,,,,,,,,,,,
