question_id,depth,question,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value
67,3,What is the sum of the maximum of current assets for Quantum Bridge Holdings using the values from 2022 and 2025 and operating income for Quantum Bridge Holdings in 2025?,"sum(max(sum(17_short_term_investments, 17_short_term_investments), sum(14_short_term_investments, 14_short_term_investments)), operating_income)","{""op"": ""sum"", ""left"": {""op"": ""max"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""17_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""17_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""sum"", ""left"": {""leaf"": ""14_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""14_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""right"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""17_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""17_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""17_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""depth"": 3}","{""kind"": ""node"", ""node_id"": ""N3"", ""op"": ""sum"", ""family"": ""amount"", ""depth"": 3, ""left"": {""kind"": ""node"", ""node_id"": ""N2"", ""op"": ""max"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""sum"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}}, ""right"": {""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""sum"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L2"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L3"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}}, ""over_years_group"": ""Y2""}, ""right"": {""kind"": ""derived_concept"", ""name"": ""operating_income"", ""family"": ""amount"", ""concept_depth"": 2, ""context_group"": ""C0"", ""entity_group"": ""E1""}}",40484.0,3,3,3,432999987,474772205,2345,0.376,4,5,7,17_short_term_investments,short_term_investments,short term investments,Quantum Bridge Holdings,2025,USD,5710,17_short_term_investments,short_term_investments,short term investments,Quantum Bridge Holdings,2025,USD,5710,14_short_term_investments,short_term_investments,short term investments,Quantum Bridge Holdings,2022,USD,2093,14_short_term_investments,short_term_investments,short term investments,Quantum Bridge Holdings,2022,USD,2093,17_revenue,revenue,revenue,Quantum Bridge Holdings,2025,USD,93742,17_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Quantum Bridge Holdings,2025,USD,46761,17_operating_expenses,operating_expenses,operating expenses,Quantum Bridge Holdings,2025,USD,17917,,,,,,,,,,,,,,,,,,,,,
68,2,"What is the average of short term investments for Atlas Global Industries using the values from 2022 and 2025, scaled by the growth in non operating expenses for Atlas Global Industries from 2020 to 2023?","mul(avg(26_short_term_investments, 29_short_term_investments), growth(24_non_operating_expenses, 27_non_operating_expenses))","{""op"": ""mul"", ""left"": {""op"": ""avg"", ""left"": {""leaf"": ""26_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""29_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""growth"", ""left"": {""leaf"": ""24_non_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""27_non_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}","{""kind"": ""node"", ""node_id"": ""N2"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""avg"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""over_years_group"": ""Y2""}, ""right"": {""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""growth"", ""family"": ""ratio"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L2"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C8"", ""entity_group"": ""E1"", ""time_series_group"": ""Y6"", ""concept_group"": ""T7""}, ""right"": {""kind"": ""leaf"", ""name"": ""L3"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C9"", ""entity_group"": ""E1"", ""time_series_group"": ""Y6"", ""concept_group"": ""T7""}, ""over_years_group"": ""Y6""}}",1682.9101312689331,2,2,2,586716792,782076948,2345,0.666,3,4,4,26_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2022,USD,4762,29_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2025,USD,8899,24_non_operating_expenses,non_operating_expenses,non operating expenses,Atlas Global Industries,2020,USD,14812,27_non_operating_expenses,non_operating_expenses,non operating expenses,Atlas Global Industries,2023,USD,11884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1,What is the maximum of revenue for NovaStar Technologies using the values from 2022 and 2025?,"max(20_revenue, 23_revenue)","{""op"": ""max"", ""left"": {""leaf"": ""20_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""23_revenue"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""max"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""over_years_group"": ""Y2""}",192649.0,1,1,1,40968308,356232302,2345,0.674,1,2,2,20_revenue,revenue,revenue,NovaStar Technologies,2022,USD,149264,23_revenue,revenue,revenue,NovaStar Technologies,2025,USD,192649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3,What is current assets for Apex Dynamics Corp in 2021?,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""1_cash"", ""depth"": 0}, ""right"": {""leaf"": ""1_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""1_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""1_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""family"": ""amount"", ""concept_depth"": 1, ""context_group"": ""C0"", ""entity_group"": ""E1""}",25147.0,1,0,3,932483564,58805010,2345,0.521,0,1,4,1_cash,cash,cash,Apex Dynamics Corp,2021,USD,7412,1_accounts_receivable,accounts_receivable,accounts receivable,Apex Dynamics Corp,2021,USD,6150,1_inventories,inventories,inventories,Apex Dynamics Corp,2021,USD,3372,1_short_term_investments,short_term_investments,short term investments,Apex Dynamics Corp,2021,USD,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0,What is non operating expenses for Cobalt Semiconductor in 2021?,67_non_operating_expenses,"{""leaf"": ""67_non_operating_expenses"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",3812.0,0,0,0,470943210,995385518,2345,0.456,0,1,1,67_non_operating_expenses,non_operating_expenses,non operating expenses,Cobalt Semiconductor,2021,USD,3812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0,What is inventories for Helix BioSciences in 2025?,77_inventories,"{""leaf"": ""77_inventories"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",26091.0,2,0,0,28917366,908577320,2345,0.574,0,1,1,77_inventories,inventories,inventories,Helix BioSciences,2025,USD,26091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0,What is current liabilities for Helix BioSciences in 2023?,75_current_liabilities,"{""leaf"": ""75_current_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",54427.0,3,0,0,838054728,290218295,2345,0.449,0,1,1,75_current_liabilities,current_liabilities,current liabilities,Helix BioSciences,2023,USD,54427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0,What is non operating expenses for Meridian Systems Inc in 2020?,6_non_operating_expenses,"{""leaf"": ""6_non_operating_expenses"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",21212.0,0,0,0,366742096,174645467,2345,0.437,0,1,1,6_non_operating_expenses,non_operating_expenses,non operating expenses,Meridian Systems Inc,2020,USD,21212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0,What is accounts receivable for Pacific Crest Energy in 2022?,50_accounts_receivable,"{""leaf"": ""50_accounts_receivable"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",10261.0,1,0,0,665926690,70768526,2345,0.448,0,1,1,50_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2022,USD,10261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2,What is the difference between revenue for Ironclad Manufacturing in 2020 and longterm liabilities for Ironclad Manufacturing in 2020?,"diff(36_revenue, longterm_liabilities)","{""op"": ""diff"", ""left"": {""leaf"": ""36_revenue"", ""depth"": 0}, ""right"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""36_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""36_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 2}","{""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""diff"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""family"": ""amount"", ""concept_depth"": 1, ""context_group"": ""C0"", ""entity_group"": ""E1""}}",279795.0,2,1,2,476747966,63431413,2345,0.327,1,2,3,36_revenue,revenue,revenue,Ironclad Manufacturing,2020,USD,365060,36_total_liabilities,total_liabilities,total liabilities,Ironclad Manufacturing,2020,USD,157361,36_current_liabilities,current_liabilities,current liabilities,Ironclad Manufacturing,2020,USD,72096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1,What is gross profit for Titan Consumer Brands in 2023?,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""63_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""63_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""family"": ""amount"", ""concept_depth"": 1, ""context_group"": ""C0"", ""entity_group"": ""E1""}",127016.0,1,0,1,469896638,310521459,2345,0.607,0,1,2,63_revenue,revenue,revenue,Titan Consumer Brands,2023,USD,468895,63_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Titan Consumer Brands,2023,USD,341879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2,What is the minimum of the difference between cash for Pacific Crest Energy in 2023 and cash for Pacific Crest Energy in 2023 and gross profit for Pacific Crest Energy in 2021?,"min(diff(51_cash, 51_cash), gross_profit)","{""op"": ""min"", ""left"": {""op"": ""diff"", ""left"": {""leaf"": ""51_cash"", ""depth"": 0}, ""right"": {""leaf"": ""51_cash"", ""depth"": 0}, ""depth"": 1}, ""right"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""49_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""49_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 2}","{""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""min"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""diff"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}}, ""right"": {""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""family"": ""amount"", ""concept_depth"": 1, ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""over_years_group"": ""Y2""}",0.0,2,2,2,881133005,500848207,2345,0.669,2,3,4,51_cash,cash,cash,Pacific Crest Energy,2023,USD,46177,51_cash,cash,cash,Pacific Crest Energy,2023,USD,46177,49_revenue,revenue,revenue,Pacific Crest Energy,2021,USD,190597,49_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Pacific Crest Energy,2021,USD,110939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0,What is total assets for Cobalt Semiconductor in 2022?,68_total_assets,"{""leaf"": ""68_total_assets"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",57651.0,0,0,0,30635721,874093584,2345,0.357,0,1,1,68_total_assets,total_assets,total assets,Cobalt Semiconductor,2022,USD,57651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2,"What is the maximum of total equity for Orion Financial Group in 2024, scaled by income tax for Orion Financial Group in 2024 and the difference between total equity for Orion Financial Group in 2023 and total equity for Orion Financial Group in 2023?","max(mul(58_total_equity, 58_income_tax), diff(57_total_equity, 57_total_equity))","{""op"": ""max"", ""left"": {""op"": ""mul"", ""left"": {""leaf"": ""58_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""58_income_tax"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""diff"", ""left"": {""leaf"": ""57_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""57_total_equity"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}","{""kind"": ""node"", ""node_id"": ""N2"", ""op"": ""max"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""ratio"", ""semantic_type_in"": [""ratio"", ""rate""], ""entity_group"": ""E1""}}, ""right"": {""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""diff"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L2"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L3"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}}, ""over_years_group"": ""Y2""}",29671.300493560204,2,2,2,819051938,958155077,2345,0.321,3,4,4,58_total_equity,total_equity,total equity,Orion Financial Group,2024,USD,165182,58_income_tax,income_tax,income tax,Orion Financial Group,2024,ratio,0.1796279285488746,57_total_equity,total_equity,total equity,Orion Financial Group,2023,USD,108761,57_total_equity,total_equity,total equity,Orion Financial Group,2023,USD,108761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0,What is capex for Meridian Systems Inc in 2025?,11_capex,"{""leaf"": ""11_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",6556.0,0,0,0,207766805,324874135,2345,0.663,0,1,1,11_capex,capex,capex,Meridian Systems Inc,2025,USD,6556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0,What is capex for Quantum Bridge Holdings in 2020?,12_capex,"{""leaf"": ""12_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",6279.0,0,0,0,65304903,835091020,2345,0.478,0,1,1,12_capex,capex,capex,Quantum Bridge Holdings,2020,USD,6279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,3,"What is the minimum of gross profit for NovaStar Technologies in 2021 and the sum of operating expenses for NovaStar Technologies in 2025 and operating expenses for NovaStar Technologies in 2025, scaled by the growth between total equity for NovaStar Technologies in 2020, scaled by income tax for NovaStar Technologies in 2020 and the sum of total equity for NovaStar Technologies in 2024 and total equity for NovaStar Technologies in 2024?","mul(min(gross_profit, sum(23_operating_expenses, 23_operating_expenses)), growth(mul(18_total_equity, 18_income_tax), sum(22_total_equity, 22_total_equity)))","{""op"": ""mul"", ""left"": {""op"": ""min"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""19_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""19_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""op"": ""sum"", ""left"": {""leaf"": ""23_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""23_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""right"": {""op"": ""growth"", ""left"": {""op"": ""mul"", ""left"": {""leaf"": ""18_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""18_income_tax"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""sum"", ""left"": {""leaf"": ""22_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""22_total_equity"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""depth"": 3}","{""kind"": ""node"", ""node_id"": ""N5"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 3, ""left"": {""kind"": ""node"", ""node_id"": ""N1"", ""op"": ""min"", ""family"": ""amount"", ""depth"": 2, ""left"": {""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""family"": ""amount"", ""concept_depth"": 1, ""context_group"": ""C4"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""node"", ""node_id"": ""N0"", ""op"": ""sum"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}, ""right"": {""kind"": ""leaf"", ""name"": ""L1"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C5"", ""entity_group"": ""E1"", ""time_series_group"": ""Y2"", ""concept_group"": ""T3""}}, ""over_years_group"": ""Y2""}, ""right"": {""kind"": ""node"", ""node_id"": ""N4"", ""op"": ""growth"", ""family"": ""ratio"", ""depth"": 2, ""left"": {""kind"": ""node"", ""node_id"": ""N2"", ""op"": ""mul"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L2"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C8"", ""entity_group"": ""E1"", ""time_series_group"": ""Y6"", ""concept_group"": ""T7""}, ""right"": {""kind"": ""leaf"", ""name"": ""L3"", ""family"": ""ratio"", ""semantic_type_in"": [""ratio"", ""rate""], ""entity_group"": ""E1""}}, ""right"": {""kind"": ""node"", ""node_id"": ""N3"", ""op"": ""sum"", ""family"": ""amount"", ""depth"": 1, ""left"": {""kind"": ""leaf"", ""name"": ""L4"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C9"", ""entity_group"": ""E1"", ""time_series_group"": ""Y6"", ""concept_group"": ""T7""}, ""right"": {""kind"": ""leaf"", ""name"": ""L5"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C9"", ""entity_group"": ""E1"", ""time_series_group"": ""Y6"", ""concept_group"": ""T7""}}, ""over_years_group"": ""Y6""}}",-40629.40591934592,3,3,3,617620166,842695544,2345,0.637,6,7,8,19_revenue,revenue,revenue,NovaStar Technologies,2021,USD,125355,19_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,NovaStar Technologies,2021,USD,83341,23_operating_expenses,operating_expenses,operating expenses,NovaStar Technologies,2025,USD,27548,23_operating_expenses,operating_expenses,operating expenses,NovaStar Technologies,2025,USD,27548,18_total_equity,total_equity,total equity,NovaStar Technologies,2020,USD,60129,18_income_tax,income_tax,income tax,NovaStar Technologies,2020,ratio,0.1812754779664233,22_total_equity,total_equity,total equity,NovaStar Technologies,2024,USD,165373,22_total_equity,total_equity,total equity,NovaStar Technologies,2024,USD,165373,,,,,,,,,,,,,,
84,0,What is cash for Orion Financial Group in 2025?,59_cash,"{""leaf"": ""59_cash"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",43847.0,2,0,0,101816843,884591853,2345,0.345,0,1,1,59_cash,cash,cash,Orion Financial Group,2025,USD,43847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0,What is capex for Titan Consumer Brands in 2022?,62_capex,"{""leaf"": ""62_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",24547.0,0,0,0,75121593,526824166,2345,0.47,0,1,1,62_capex,capex,capex,Titan Consumer Brands,2022,USD,24547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1,What is longterm liabilities for Apex Dynamics Corp in 2023?,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""3_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""3_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""family"": ""amount"", ""concept_depth"": 1, ""context_group"": ""C0"", ""entity_group"": ""E1""}",60388.0,1,0,1,195843160,253508343,2345,0.357,0,1,2,3_total_liabilities,total_liabilities,total liabilities,Apex Dynamics Corp,2023,USD,90276,3_current_liabilities,current_liabilities,current liabilities,Apex Dynamics Corp,2023,USD,29888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0,What is non operating expenses for Orion Financial Group in 2020?,54_non_operating_expenses,"{""leaf"": ""54_non_operating_expenses"", ""depth"": 0}","{""kind"": ""leaf"", ""name"": ""L0"", ""family"": ""amount"", ""semantic_type_in"": [""amount""], ""context_group"": ""C0"", ""entity_group"": ""E1""}",13741.0,3,0,0,540311585,854065742,2345,0.529,0,1,1,54_non_operating_expenses,non_operating_expenses,non operating expenses,Orion Financial Group,2020,USD,13741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
