question_id,depth,question,question_original,obstacle,useless_info_family_used,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value,leaf_11_key,leaf_11_concept,leaf_11_label,leaf_11_entity,leaf_11_period,leaf_11_unit,leaf_11_value
50,5,Which quantity is given by the sum of difference between operating expenses and non operating expenses and sum of current assets and total equity for Ironclad Manufacturing in 2023 ?,,big_numbers,,"sum(diff(39_operating_expenses, 39_non_operating_expenses), sum(current_assets, 39_total_equity))","{""op"": ""sum"", ""left"": {""op"": ""diff"", ""left"": {""leaf"": ""39_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""39_non_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""sum"", ""left"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""39_cash"", ""depth"": 0}, ""right"": {""leaf"": ""39_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""39_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""39_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""right"": {""leaf"": ""39_total_equity"", ""depth"": 0}, ""depth"": 4}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""op"": ""sum"", ""left"": {""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}",32376033.0,5,2,5,642662557,51925427,100,0.114,3,4,7,39_operating_expenses,operating_expenses,operating expenses,Ironclad Manufacturing,2023,M_USD,9619284.0,39_non_operating_expenses,non_operating_expenses,non operating expenses,Ironclad Manufacturing,2023,M_USD,2776095.0,39_cash,cash,cash,Ironclad Manufacturing,2023,M_USD,1810621.0,39_accounts_receivable,accounts_receivable,accounts receivable,Ironclad Manufacturing,2023,M_USD,2543178.0,39_inventories,inventories,inventories,Ironclad Manufacturing,2023,M_USD,1192950.0,39_short_term_investments,short_term_investments,short term investments,Ironclad Manufacturing,2023,M_USD,1207348.0,39_total_equity,total_equity,total equity,Ironclad Manufacturing,2023,M_USD,18778747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,5,Whats the value of the the maximum of accounts receivable for ClearPath Logistics using values from 2020 through 2025 ?,,big_numbers,,"max(max(max(max(max(78_accounts_receivable, 79_accounts_receivable), 80_accounts_receivable), 81_accounts_receivable), 82_accounts_receivable), 83_accounts_receivable)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""78_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""79_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""80_accounts_receivable"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""81_accounts_receivable"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""82_accounts_receivable"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""83_accounts_receivable"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",8111756.0,5,0,5,934823125,404745584,100,0.13,0,1,6,78_accounts_receivable,accounts_receivable,accounts receivable,ClearPath Logistics,2020,M_USD,3357614.0,79_accounts_receivable,accounts_receivable,accounts receivable,ClearPath Logistics,2021,M_USD,2196004.0,80_accounts_receivable,accounts_receivable,accounts receivable,ClearPath Logistics,2022,M_USD,4813067.0,81_accounts_receivable,accounts_receivable,accounts receivable,ClearPath Logistics,2023,M_USD,5657048.0,82_accounts_receivable,accounts_receivable,accounts receivable,ClearPath Logistics,2024,M_USD,4961915.0,83_accounts_receivable,accounts_receivable,accounts receivable,ClearPath Logistics,2025,M_USD,8111756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,5,What does the following give: sum of the maximum of cost of goods sold for Crimson Pharmaceuticals using values from 2021 through 2025 and pretax income for Crimson Pharmaceuticals in 2024,,big_numbers,,"sum(max(max(max(max(85_cost_of_goods_sold, 86_cost_of_goods_sold), 87_cost_of_goods_sold), 88_cost_of_goods_sold), 89_cost_of_goods_sold), pretax_income)","{""op"": ""sum"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""85_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""leaf"": ""86_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""87_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""88_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""89_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 4}, ""right"": {""derived"": ""pretax_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""88_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""88_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""88_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""right"": {""leaf"": ""88_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""pretax_income"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",68681061.0,5,1,5,25325458,319828392,100,0.49,1,2,9,85_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Crimson Pharmaceuticals,2021,M_USD,24901946.0,86_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Crimson Pharmaceuticals,2022,M_USD,23128917.0,87_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Crimson Pharmaceuticals,2023,M_USD,43207595.0,88_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Crimson Pharmaceuticals,2024,M_USD,52179403.0,89_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Crimson Pharmaceuticals,2025,M_USD,59746862.0,88_revenue,revenue,revenue,Crimson Pharmaceuticals,2024,M_USD,71260555.0,88_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Crimson Pharmaceuticals,2024,M_USD,52179403.0,88_operating_expenses,operating_expenses,operating expenses,Crimson Pharmaceuticals,2024,M_USD,3932348.0,88_non_operating_expenses,non_operating_expenses,non operating expenses,Crimson Pharmaceuticals,2024,M_USD,6214605.0,,,,,,,,,,,,,,
53,5,which quantity is given by the average non operating expenses for Ironclad Manufacturing across years 2021 through 2025 ?,,big_numbers,,"ratio(sum(sum(sum(sum(37_non_operating_expenses, 38_non_operating_expenses), 39_non_operating_expenses), 40_non_operating_expenses), 41_non_operating_expenses), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""37_non_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""38_non_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""39_non_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""40_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""41_non_operating_expenses"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",5898692.4,5,0,5,448385430,258089036,100,0.247,0,1,5,37_non_operating_expenses,non_operating_expenses,non operating expenses,Ironclad Manufacturing,2021,M_USD,8131933.0,38_non_operating_expenses,non_operating_expenses,non operating expenses,Ironclad Manufacturing,2022,M_USD,7815979.0,39_non_operating_expenses,non_operating_expenses,non operating expenses,Ironclad Manufacturing,2023,M_USD,2776095.0,40_non_operating_expenses,non_operating_expenses,non operating expenses,Ironclad Manufacturing,2024,M_USD,4747511.0,41_non_operating_expenses,non_operating_expenses,non operating expenses,Ironclad Manufacturing,2025,M_USD,6021944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,5,What is the value of the average total liabilities for Atlas Global Industries across years 2021 through 2025?,,big_numbers,,"ratio(sum(sum(sum(sum(25_total_liabilities, 26_total_liabilities), 27_total_liabilities), 28_total_liabilities), 29_total_liabilities), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""25_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""26_total_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""27_total_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""28_total_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""29_total_liabilities"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",5650988.0,5,0,5,811858961,836150996,100,0.315,0,1,5,25_total_liabilities,total_liabilities,total liabilities,Atlas Global Industries,2021,M_USD,7429253.0,26_total_liabilities,total_liabilities,total liabilities,Atlas Global Industries,2022,M_USD,3405354.0,27_total_liabilities,total_liabilities,total liabilities,Atlas Global Industries,2023,M_USD,3317080.0,28_total_liabilities,total_liabilities,total liabilities,Atlas Global Industries,2024,M_USD,5340646.0,29_total_liabilities,total_liabilities,total liabilities,Atlas Global Industries,2025,M_USD,8762607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,5,Could you give the the minimum of cash for Meridian Systems Inc using values from 2020 through 2025 ?,,big_numbers,,"min(min(min(min(min(6_cash, 7_cash), 8_cash), 9_cash), 10_cash), 11_cash)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""6_cash"", ""depth"": 0}, ""right"": {""leaf"": ""7_cash"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""8_cash"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""9_cash"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""10_cash"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""11_cash"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",607040.0,5,0,5,625107462,555222848,100,0.187,0,1,6,6_cash,cash,cash,Meridian Systems Inc,2020,M_USD,1563210.0,7_cash,cash,cash,Meridian Systems Inc,2021,M_USD,2581548.0,8_cash,cash,cash,Meridian Systems Inc,2022,M_USD,3017178.0,9_cash,cash,cash,Meridian Systems Inc,2023,M_USD,3606202.0,10_cash,cash,cash,Meridian Systems Inc,2024,M_USD,4466174.0,11_cash,cash,cash,Meridian Systems Inc,2025,M_USD,607040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,5,May you calculate the sum of difference between current assets and longterm liabilities for NovaStar Technologies in 2024 and the maximum of short term investments for NovaStar Technologies using values from 2024 through 2025?,,big_numbers,,"sum(diff(current_assets, longterm_liabilities), max(22_short_term_investments, 23_short_term_investments))","{""op"": ""sum"", ""left"": {""op"": ""diff"", ""left"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""22_cash"", ""depth"": 0}, ""right"": {""leaf"": ""22_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""22_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""22_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""right"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""22_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""22_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 4}, ""right"": {""op"": ""max"", ""left"": {""leaf"": ""22_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""23_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""op"": ""diff"", ""left"": {""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""depth"": 2, ""kind"": ""node""}",7621490.0,5,2,5,869290530,134393425,100,0.569,2,3,8,22_cash,cash,cash,NovaStar Technologies,2024,M_USD,3329717.0,22_accounts_receivable,accounts_receivable,accounts receivable,NovaStar Technologies,2024,M_USD,2385612.0,22_inventories,inventories,inventories,NovaStar Technologies,2024,M_USD,836838.0,22_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2024,M_USD,3707397.0,22_total_liabilities,total_liabilities,total liabilities,NovaStar Technologies,2024,M_USD,10644597.0,22_current_liabilities,current_liabilities,current liabilities,NovaStar Technologies,2024,M_USD,4299126.0,22_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2024,M_USD,3707397.0,23_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2025,M_USD,1823937.0,,,,,,,,,,,,,,,,,,,,,
57,5,What is the value of the average total liabilities for Atlas Global Industries across years 2021 through 2025?,,big_numbers,,"ratio(sum(sum(sum(sum(25_total_liabilities, 26_total_liabilities), 27_total_liabilities), 28_total_liabilities), 29_total_liabilities), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""25_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""26_total_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""27_total_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""28_total_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""29_total_liabilities"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",5650988.0,5,0,5,566710805,994200288,100,0.59,0,1,5,25_total_liabilities,total_liabilities,total liabilities,Atlas Global Industries,2021,M_USD,7429253.0,26_total_liabilities,total_liabilities,total liabilities,Atlas Global Industries,2022,M_USD,3405354.0,27_total_liabilities,total_liabilities,total liabilities,Atlas Global Industries,2023,M_USD,3317080.0,28_total_liabilities,total_liabilities,total liabilities,Atlas Global Industries,2024,M_USD,5340646.0,29_total_liabilities,total_liabilities,total liabilities,Atlas Global Industries,2025,M_USD,8762607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,5,may you give the the maximum of total assets for Orion Financial Group using values from 2020 through 2025?,,big_numbers,,"max(max(max(max(max(54_total_assets, 55_total_assets), 56_total_assets), 57_total_assets), 58_total_assets), 59_total_assets)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""54_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""55_total_assets"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""56_total_assets"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""57_total_assets"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""58_total_assets"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""59_total_assets"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",26921759.0,5,0,5,922439283,56894081,100,0.173,0,1,6,54_total_assets,total_assets,total assets,Orion Financial Group,2020,M_USD,6786287.0,55_total_assets,total_assets,total assets,Orion Financial Group,2021,M_USD,7910845.0,56_total_assets,total_assets,total assets,Orion Financial Group,2022,M_USD,8951255.0,57_total_assets,total_assets,total assets,Orion Financial Group,2023,M_USD,26322245.0,58_total_assets,total_assets,total assets,Orion Financial Group,2024,M_USD,26921759.0,59_total_assets,total_assets,total assets,Orion Financial Group,2025,M_USD,19221272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,5,whats the value of the sum of longterm liabilities for ClearPath Logistics in 2025 and the minimum of total equity for ClearPath Logistics using values from 2020 through 2024?,,big_numbers,,"sum(longterm_liabilities, min(min(min(min(78_total_equity, 79_total_equity), 80_total_equity), 81_total_equity), 82_total_equity))","{""op"": ""sum"", ""left"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""83_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""83_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""78_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""79_total_equity"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""80_total_equity"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""81_total_equity"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""82_total_equity"", ""depth"": 0}, ""depth"": 4}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",42094441.0,5,1,5,359749065,755833013,100,0.421,1,2,7,83_total_liabilities,total_liabilities,total liabilities,ClearPath Logistics,2025,M_USD,51421352.0,83_current_liabilities,current_liabilities,current liabilities,ClearPath Logistics,2025,M_USD,20976516.0,78_total_equity,total_equity,total equity,ClearPath Logistics,2020,M_USD,11649605.0,79_total_equity,total_equity,total equity,ClearPath Logistics,2021,M_USD,36084368.0,80_total_equity,total_equity,total equity,ClearPath Logistics,2022,M_USD,29830825.0,81_total_equity,total_equity,total equity,ClearPath Logistics,2023,M_USD,41821879.0,82_total_equity,total_equity,total equity,ClearPath Logistics,2024,M_USD,17405318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,5,give the the minimum of total assets for Pacific Crest Energy using values from 2020 through 2025 .,,big_numbers,,"min(min(min(min(min(48_total_assets, 49_total_assets), 50_total_assets), 51_total_assets), 52_total_assets), 53_total_assets)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""48_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""49_total_assets"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""50_total_assets"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""51_total_assets"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""52_total_assets"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""53_total_assets"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",14696540.0,5,0,5,887015015,903027414,100,0.277,0,1,6,48_total_assets,total_assets,total assets,Pacific Crest Energy,2020,M_USD,33943700.0,49_total_assets,total_assets,total assets,Pacific Crest Energy,2021,M_USD,18309919.0,50_total_assets,total_assets,total assets,Pacific Crest Energy,2022,M_USD,29828565.0,51_total_assets,total_assets,total assets,Pacific Crest Energy,2023,M_USD,19406018.0,52_total_assets,total_assets,total assets,Pacific Crest Energy,2024,M_USD,14696540.0,53_total_assets,total_assets,total assets,Pacific Crest Energy,2025,M_USD,17855143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,5,you should give the sum of result of total liabilities scaled by ratio of accounts receivable to inventories for Quantum Bridge Holdings in 2023 and the minimum of cash for Quantum Bridge Holdings using values from 2021 through 2025.,,big_numbers,,"sum(mul(15_total_liabilities, ratio(15_accounts_receivable, 15_inventories)), min(min(min(min(13_cash, 14_cash), 15_cash), 16_cash), 17_cash))","{""op"": ""sum"", ""left"": {""op"": ""mul"", ""left"": {""leaf"": ""15_total_liabilities"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""leaf"": ""15_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""15_inventories"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""right"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""13_cash"", ""depth"": 0}, ""right"": {""leaf"": ""14_cash"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""15_cash"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""16_cash"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""17_cash"", ""depth"": 0}, ""depth"": 4}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}, ""right"": {""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}, ""depth"": 3, ""kind"": ""node""}",19896686.211074784,5,3,5,315003370,196688641,100,0.105,3,4,8,15_total_liabilities,total_liabilities,total liabilities,Quantum Bridge Holdings,2023,M_USD,4772685.0,15_accounts_receivable,accounts_receivable,accounts receivable,Quantum Bridge Holdings,2023,M_USD,1039405.0,15_inventories,inventories,inventories,Quantum Bridge Holdings,2023,M_USD,252953.0,13_cash,cash,cash,Quantum Bridge Holdings,2021,M_USD,285325.0,14_cash,cash,cash,Quantum Bridge Holdings,2022,M_USD,2417424.0,15_cash,cash,cash,Quantum Bridge Holdings,2023,M_USD,2229424.0,16_cash,cash,cash,Quantum Bridge Holdings,2024,M_USD,1218866.0,17_cash,cash,cash,Quantum Bridge Holdings,2025,M_USD,410465.0,,,,,,,,,,,,,,,,,,,,,
62,5,What is the value of the result of the maximum of short term investments for Atlas Global Industries using values from 2020 through 2024 scaled by ratio of current assets to capex for Atlas Global Industries in 2023 ?,,big_numbers,,"mul(max(max(max(max(24_short_term_investments, 25_short_term_investments), 26_short_term_investments), 27_short_term_investments), 28_short_term_investments), ratio(current_assets, 27_capex))","{""op"": ""mul"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""24_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""25_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""26_short_term_investments"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""27_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""28_short_term_investments"", ""depth"": 0}, ""depth"": 4}, ""right"": {""op"": ""ratio"", ""left"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""27_cash"", ""depth"": 0}, ""right"": {""leaf"": ""27_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""27_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""27_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""right"": {""leaf"": ""27_capex"", ""depth"": 0}, ""depth"": 4}, ""depth"": 5}","{""op"": ""mul"", ""left"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}",12052662.164311329,5,2,5,209525998,784562948,100,0.581,2,3,10,24_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2020,M_USD,163522.0,25_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2021,M_USD,1016893.0,26_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2022,M_USD,476196.0,27_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2023,M_USD,1481905.0,28_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2024,M_USD,470488.0,27_cash,cash,cash,Atlas Global Industries,2023,M_USD,2218312.0,27_accounts_receivable,accounts_receivable,accounts receivable,Atlas Global Industries,2023,M_USD,705586.0,27_inventories,inventories,inventories,Atlas Global Industries,2023,M_USD,395734.0,27_short_term_investments,short_term_investments,short term investments,Atlas Global Industries,2023,M_USD,1481905.0,27_capex,capex,capex,Atlas Global Industries,2023,M_USD,590361.0,,,,,,,
