question_id,depth,question,question_original,obstacle,useless_info_family_used,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value
65,1,"what would be the gross profit for Cobalt Semiconductor in 2020 (compute the value as stated, without sign changes.)",what would be the gross profit for Cobalt Semiconductor in 2020,negation,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""66_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""66_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",28593.0,3,0,1,392954024,433175057,542427445,0.51,0,1,2,66_revenue,revenue,revenue,Cobalt Semiconductor,2020,M_USD,53876.0,66_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Cobalt Semiconductor,2020,M_USD,25283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2,"provide the operating income for Pacific Crest Energy in 2024 (compute the value as stated, without sign changes.)",provide the operating income for Pacific Crest Energy in 2024,negation,,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""52_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""52_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""52_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",81769.0,3,0,2,526184031,81855440,542427445,0.295,0,1,3,52_revenue,revenue,revenue,Pacific Crest Energy,2024,M_USD,190474.0,52_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Pacific Crest Energy,2024,M_USD,87910.0,52_operating_expenses,operating_expenses,operating expenses,Pacific Crest Energy,2024,M_USD,20795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3,What do we obtain as the current assets for Crimson Pharmaceuticals in 2024 ? — answer using the figures exactly as given.,What do we obtain as the current assets for Crimson Pharmaceuticals in 2024 ?,negation,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""88_cash"", ""depth"": 0}, ""right"": {""leaf"": ""88_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""88_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""88_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",254814.0,2,0,3,51076624,705302170,542427445,0.206,0,1,4,88_cash,cash,cash,Crimson Pharmaceuticals,2024,M_USD,102325.0,88_accounts_receivable,accounts_receivable,accounts receivable,Crimson Pharmaceuticals,2024,M_USD,78674.0,88_inventories,inventories,inventories,Crimson Pharmaceuticals,2024,M_USD,24991.0,88_short_term_investments,short_term_investments,short term investments,Crimson Pharmaceuticals,2024,M_USD,48824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1,It is not the case that you should ignore the following — determine: whats the value of the gross profit for ClearPath Logistics in 2021,whats the value of the gross profit for ClearPath Logistics in 2021,negation,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""79_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""79_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",150603.0,4,0,1,965357951,457359032,542427445,0.598,0,1,2,79_revenue,revenue,revenue,ClearPath Logistics,2021,M_USD,514684.0,79_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,ClearPath Logistics,2021,M_USD,364081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1,Do not apply any adjustment; simply compute: could you give the gross profit for Meridian Systems Inc in 2022?,could you give the gross profit for Meridian Systems Inc in 2022?,negation,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""8_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""8_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",79704.0,3,0,1,368281174,245971118,542427445,0.47,0,1,2,8_revenue,revenue,revenue,Meridian Systems Inc,2022,M_USD,163959.0,8_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Meridian Systems Inc,2022,M_USD,84255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1,"Without changing the definition, find: What does the following give: gross profit for Helix BioSciences in 2022 ?",What does the following give: gross profit for Helix BioSciences in 2022 ?,negation,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""74_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""74_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",93560.0,4,0,1,759305874,511560458,542427445,0.486,0,1,2,74_revenue,revenue,revenue,Helix BioSciences,2022,M_USD,228915.0,74_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Helix BioSciences,2022,M_USD,135355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1,"Without changing the definition, find: give the gross profit for Pacific Crest Energy in 2020.",give the gross profit for Pacific Crest Energy in 2020.,negation,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""48_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""48_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",51333.0,3,0,1,307837258,217542016,542427445,0.138,0,1,2,48_revenue,revenue,revenue,Pacific Crest Energy,2020,M_USD,160549.0,48_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Pacific Crest Energy,2020,M_USD,109216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,what does the following give: gross profit for Crimson Pharmaceuticals in 2023? — answer using the figures exactly as given.,what does the following give: gross profit for Crimson Pharmaceuticals in 2023?,negation,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""87_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""87_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",281934.0,3,0,1,104494221,638160491,542427445,0.504,0,1,2,87_revenue,revenue,revenue,Crimson Pharmaceuticals,2023,M_USD,714010.0,87_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Crimson Pharmaceuticals,2023,M_USD,432076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1,Do not apply any adjustment; simply compute: provide the gross profit for Pacific Crest Energy in 2020 .,provide the gross profit for Pacific Crest Energy in 2020 .,negation,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""48_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""48_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",51333.0,3,0,1,276267369,531553250,542427445,0.283,0,1,2,48_revenue,revenue,revenue,Pacific Crest Energy,2020,M_USD,160549.0,48_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Pacific Crest Energy,2020,M_USD,109216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3,you should give the current assets for ClearPath Logistics in 2021 — answer using the figures exactly as given.,you should give the current assets for ClearPath Logistics in 2021,negation,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""79_cash"", ""depth"": 0}, ""right"": {""leaf"": ""79_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""79_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""79_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",201846.0,4,0,3,905893585,547222681,542427445,0.452,0,1,4,79_cash,cash,cash,ClearPath Logistics,2021,M_USD,97139.0,79_accounts_receivable,accounts_receivable,accounts receivable,ClearPath Logistics,2021,M_USD,21960.0,79_inventories,inventories,inventories,ClearPath Logistics,2021,M_USD,9802.0,79_short_term_investments,short_term_investments,short term investments,ClearPath Logistics,2021,M_USD,72945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1,calculate the longterm liabilities for SilverLine Retail Inc in 2024 — answer using the figures exactly as given.,calculate the longterm liabilities for SilverLine Retail Inc in 2024,negation,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""46_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""46_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",234237.0,2,0,1,853218243,563596052,542427445,0.185,0,1,2,46_total_liabilities,total_liabilities,total liabilities,SilverLine Retail Inc,2024,M_USD,328592.0,46_current_liabilities,current_liabilities,current liabilities,SilverLine Retail Inc,2024,M_USD,94355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2,Do not apply any adjustment; simply compute: Which quantity is given by the operating income for Ironclad Manufacturing in 2025,Which quantity is given by the operating income for Ironclad Manufacturing in 2025,negation,,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""41_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""41_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""41_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",194888.0,3,0,2,360563645,293789664,542427445,0.35,0,1,3,41_revenue,revenue,revenue,Ironclad Manufacturing,2025,M_USD,543407.0,41_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Ironclad Manufacturing,2025,M_USD,270410.0,41_operating_expenses,operating_expenses,operating expenses,Ironclad Manufacturing,2025,M_USD,78109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1,What is the longterm liabilities for Apex Dynamics Corp in 2022 — answer using the figures exactly as given.,What is the longterm liabilities for Apex Dynamics Corp in 2022,negation,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""2_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""2_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",91225.0,4,0,1,409547695,171161275,542427445,0.573,0,1,2,2_total_liabilities,total_liabilities,total liabilities,Apex Dynamics Corp,2022,M_USD,139281.0,2_current_liabilities,current_liabilities,current liabilities,Apex Dynamics Corp,2022,M_USD,48056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,4,"Without changing the definition, find: may you calculate the difference between longterm liabilities and difference between result of result of total equity scaled by income tax scaled by ratio of current liabilities to total liabilities and cash for NovaStar Technologies in 2021",may you calculate the difference between longterm liabilities and difference between result of result of total equity scaled by income tax scaled by ratio of current liabilities to total liabilities and cash for NovaStar Technologies in 2021,negation,,"diff(longterm_liabilities, diff(mul(mul(19_total_equity, 19_income_tax), ratio(19_current_liabilities, 19_total_liabilities)), 19_cash))","{""op"": ""diff"", ""left"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""19_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""19_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""op"": ""diff"", ""left"": {""op"": ""mul"", ""left"": {""op"": ""mul"", ""left"": {""leaf"": ""19_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""19_income_tax"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""ratio"", ""left"": {""leaf"": ""19_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""19_total_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""right"": {""leaf"": ""19_cash"", ""depth"": 0}, ""depth"": 3}, ""depth"": 4}","{""op"": ""diff"", ""left"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""right"": {""op"": ""diff"", ""left"": {""op"": ""mul"", ""left"": {""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 3, ""kind"": ""node""}, ""depth"": 4, ""kind"": ""node""}",43070.58653225616,4,4,4,922999390,466890391,542427445,0.49,5,6,7,19_total_liabilities,total_liabilities,total liabilities,NovaStar Technologies,2021,M_USD,67361.0,19_current_liabilities,current_liabilities,current liabilities,NovaStar Technologies,2021,M_USD,30234.0,19_total_equity,total_equity,total equity,NovaStar Technologies,2021,M_USD,25728.0,19_income_tax,income_tax,income tax,NovaStar Technologies,2021,ratio,0.12161912528059143,19_current_liabilities,current_liabilities,current liabilities,NovaStar Technologies,2021,M_USD,30234.0,19_total_liabilities,total_liabilities,total liabilities,NovaStar Technologies,2021,M_USD,67361.0,19_cash,cash,cash,NovaStar Technologies,2021,M_USD,7348.0,,,,,,,,,,,,,,
77,1,Do not apply any adjustment; simply compute: May you calculate the gross profit for NovaStar Technologies in 2023?,May you calculate the gross profit for NovaStar Technologies in 2023?,negation,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""21_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""21_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",83579.0,4,0,1,635506303,347606351,542427445,0.429,0,1,2,21_revenue,revenue,revenue,NovaStar Technologies,2023,M_USD,158696.0,21_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,NovaStar Technologies,2023,M_USD,75117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3,"Without changing the definition, find: Calculate the current assets for SilverLine Retail Inc in 2021 .",Calculate the current assets for SilverLine Retail Inc in 2021 .,negation,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""43_cash"", ""depth"": 0}, ""right"": {""leaf"": ""43_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""43_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""43_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",237449.0,2,0,3,989183914,166951278,542427445,0.288,0,1,4,43_cash,cash,cash,SilverLine Retail Inc,2021,M_USD,73785.0,43_accounts_receivable,accounts_receivable,accounts receivable,SilverLine Retail Inc,2021,M_USD,84561.0,43_inventories,inventories,inventories,SilverLine Retail Inc,2021,M_USD,19238.0,43_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2021,M_USD,59865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1,Do not apply any adjustment; simply compute: calculate the gross profit for SilverLine Retail Inc in 2022 .,calculate the gross profit for SilverLine Retail Inc in 2022 .,negation,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""44_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""44_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",292368.0,4,0,1,23806783,789879656,542427445,0.203,0,1,2,44_revenue,revenue,revenue,SilverLine Retail Inc,2022,M_USD,698498.0,44_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,SilverLine Retail Inc,2022,M_USD,406130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2,"what do we obtain as the difference between longterm liabilities for Cobalt Semiconductor in 2023 and the maximum of non operating expenses for Cobalt Semiconductor using values from 2022 through 2023 ? (compute the value as stated, without sign changes.)",what do we obtain as the difference between longterm liabilities for Cobalt Semiconductor in 2023 and the maximum of non operating expenses for Cobalt Semiconductor using values from 2022 through 2023 ?,negation,,"diff(longterm_liabilities, max(68_non_operating_expenses, 69_non_operating_expenses))","{""op"": ""diff"", ""left"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""69_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""69_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""op"": ""max"", ""left"": {""leaf"": ""68_non_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""69_non_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}","{""op"": ""diff"", ""left"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",20449.0,3,1,2,371283206,568190685,542427445,0.439,1,2,4,69_total_liabilities,total_liabilities,total liabilities,Cobalt Semiconductor,2023,M_USD,44940.0,69_current_liabilities,current_liabilities,current liabilities,Cobalt Semiconductor,2023,M_USD,15734.0,68_non_operating_expenses,non_operating_expenses,non operating expenses,Cobalt Semiconductor,2022,M_USD,8757.0,69_non_operating_expenses,non_operating_expenses,non operating expenses,Cobalt Semiconductor,2023,M_USD,4726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1,"Whats the value of the longterm liabilities for ClearPath Logistics in 2021 (compute the value as stated, without sign changes.)",Whats the value of the longterm liabilities for ClearPath Logistics in 2021,negation,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""79_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""79_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",378544.0,2,0,1,757118568,745307084,542427445,0.325,0,1,2,79_total_liabilities,total_liabilities,total liabilities,ClearPath Logistics,2021,M_USD,547777.0,79_current_liabilities,current_liabilities,current liabilities,ClearPath Logistics,2021,M_USD,169233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,3,"whats the value of the current assets for ClearPath Logistics in 2021? (compute the value as stated, without sign changes.)",whats the value of the current assets for ClearPath Logistics in 2021?,negation,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""79_cash"", ""depth"": 0}, ""right"": {""leaf"": ""79_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""79_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""79_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",201846.0,3,0,3,995591943,305279568,542427445,0.283,0,1,4,79_cash,cash,cash,ClearPath Logistics,2021,M_USD,97139.0,79_accounts_receivable,accounts_receivable,accounts receivable,ClearPath Logistics,2021,M_USD,21960.0,79_inventories,inventories,inventories,ClearPath Logistics,2021,M_USD,9802.0,79_short_term_investments,short_term_investments,short term investments,ClearPath Logistics,2021,M_USD,72945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,3,It is not the case that you should ignore the following — determine: what is the current assets for Apex Dynamics Corp in 2022?,what is the current assets for Apex Dynamics Corp in 2022?,negation,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""2_cash"", ""depth"": 0}, ""right"": {""leaf"": ""2_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""2_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""2_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",85277.0,4,0,3,21185158,35703020,542427445,0.264,0,1,4,2_cash,cash,cash,Apex Dynamics Corp,2022,M_USD,41229.0,2_accounts_receivable,accounts_receivable,accounts receivable,Apex Dynamics Corp,2022,M_USD,10946.0,2_inventories,inventories,inventories,Apex Dynamics Corp,2022,M_USD,6043.0,2_short_term_investments,short_term_investments,short term investments,Apex Dynamics Corp,2022,M_USD,27059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4,Do not apply any adjustment; simply compute: You should calculate the result of result of difference between cash and accounts receivable for Titan Consumer Brands in 2021 scaled by ratio of the maximum of non operating expenses for Titan Consumer Brands using values from 2023 through 2024 to result of dividends paid scaled by income tax scaled by ratio of operating expenses to longterm liabilities for Titan Consumer Brands in 2021,You should calculate the result of result of difference between cash and accounts receivable for Titan Consumer Brands in 2021 scaled by ratio of the maximum of non operating expenses for Titan Consumer Brands using values from 2023 through 2024 to result of dividends paid scaled by income tax scaled by ratio of operating expenses to longterm liabilities for Titan Consumer Brands in 2021,negation,,"mul(mul(diff(61_cash, 61_accounts_receivable), ratio(max(63_non_operating_expenses, 64_non_operating_expenses), mul(61_dividends_paid, 61_income_tax))), ratio(61_operating_expenses, longterm_liabilities))","{""op"": ""mul"", ""left"": {""op"": ""mul"", ""left"": {""op"": ""diff"", ""left"": {""leaf"": ""61_cash"", ""depth"": 0}, ""right"": {""leaf"": ""61_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""63_non_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""64_non_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""mul"", ""left"": {""leaf"": ""61_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""61_income_tax"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""depth"": 3}, ""right"": {""op"": ""ratio"", ""left"": {""leaf"": ""61_operating_expenses"", ""depth"": 0}, ""right"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""61_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""61_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 2}, ""depth"": 4}","{""op"": ""mul"", ""left"": {""op"": ""mul"", ""left"": {""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""right"": {""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}, ""depth"": 3, ""kind"": ""node""}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 4, ""kind"": ""node""}",300603.5958922357,4,4,4,438499409,40367057,542427445,0.263,6,7,9,61_cash,cash,cash,Titan Consumer Brands,2021,M_USD,140121.0,61_accounts_receivable,accounts_receivable,accounts receivable,Titan Consumer Brands,2021,M_USD,61295.0,63_non_operating_expenses,non_operating_expenses,non operating expenses,Titan Consumer Brands,2023,M_USD,67921.0,64_non_operating_expenses,non_operating_expenses,non operating expenses,Titan Consumer Brands,2024,M_USD,52356.0,61_dividends_paid,dividends_paid,dividends paid,Titan Consumer Brands,2021,M_USD,20810.0,61_income_tax,income_tax,income tax,Titan Consumer Brands,2021,ratio,0.18525472385599834,61_operating_expenses,operating_expenses,operating expenses,Titan Consumer Brands,2021,M_USD,117808.0,61_total_liabilities,total_liabilities,total liabilities,Titan Consumer Brands,2021,M_USD,757557.0,61_current_liabilities,current_liabilities,current liabilities,Titan Consumer Brands,2021,M_USD,213289.0
